"Date","Price","Open","High","Low","Vol.","Change %"
"03/05/2020","36,305.5","36,227.7","36,772.5","36,188.8","1.10M","1.08%"
"03/04/2020","35,916.4","36,577.9","36,577.9","35,721.8","828.01K","-1.60%"
"03/03/2020","36,500.1","36,422.2","37,161.6","35,566.2","1.28M","3.88%"
"03/02/2020","35,138.1","35,721.8","35,721.8","35,021.4","714.74K","-0.77%"
"02/28/2020","35,410.5","35,799.6","36,110.9","35,060.3","1.22M","-3.40%"
"02/27/2020","36,655.7","36,577.9","37,122.7","36,149.8","908.91K","0.21%"
"02/26/2020","36,577.9","37,044.8","37,589.6","36,461.1","787.76K","-3.69%"
"02/25/2020","37,978.7","35,021.4","37,978.7","35,021.4","1.11M","5.40%"
"02/24/2020","36,033.1","37,511.8","37,978.7","36,033.1","1.36M","-6.46%"
"02/21/2020","38,523.5","39,924.4","39,924.4","37,939.8","3.29M","-3.51%"
"02/20/2020","39,924.4","40,391.3","40,469.2","39,846.5","695.27K","0.00%"
"02/19/2020","39,924.4","40,469.2","40,547.0","39,846.5","468.18K","-1.35%"
"02/18/2020","40,469.2","40,391.3","40,936.1","40,080.0","1.11M","0.97%"
"02/17/2020","40,080.0","39,068.3","40,080.0","38,990.5","1.09M","3.00%"
"02/14/2020","38,912.6","38,990.5","39,379.6","38,912.6","788.63K","-0.79%"
"02/13/2020","39,223.9","39,457.4","39,690.9","38,834.8","727.98K","-0.79%"
"02/12/2020","39,535.2","40,080.0","40,313.5","39,457.4","886.11K","0.00%"
"02/11/2020","39,535.2","38,212.2","40,002.2","38,212.2","1.15M","3.46%"
"02/10/2020","38,212.2","39,613.1","39,846.5","38,212.2","1.40M","-5.03%"
"02/07/2020","40,235.7","41,013.9","41,480.9","40,157.9","1.89M","-2.82%"
"02/06/2020","41,403.1","41,558.7","42,103.5","41,247.4","1.85M","-0.56%"
"02/05/2020","41,636.5","42,726.1","42,959.6","41,636.5","903.92K","-1.65%"
"02/04/2020","42,337.0","42,337.0","42,570.4","41,714.4","1.77M","1.68%"
"02/03/2020","41,636.5","38,757.0","42,803.9","37,278.3","1.97M","3.88%"
"01/31/2020","40,080.0","40,702.6","41,714.4","40,080.0","1.45M","-2.28%"
"01/30/2020","41,013.9","42,414.8","42,726.1","40,469.2","1.75M","-5.05%"
"01/22/2020","43,193.0","42,025.7","43,426.5","41,870.0","982.75K","2.78%"
"01/21/2020","42,025.7","41,480.9","42,414.8","41,480.9","766.69K","1.31%"
"01/20/2020","41,480.9","41,636.5","42,181.3","41,403.1","957.93K","-0.37%"
"01/17/2020","41,636.5","42,103.5","42,492.6","41,325.2","809.32K","-0.93%"
"01/16/2020","42,025.7","39,690.9","42,103.5","39,690.9","1.26M","5.88%"
"01/15/2020","39,690.9","38,834.8","39,924.4","38,834.8","874.47K","1.80%"
"01/14/2020","38,990.5","38,990.5","40,080.0","38,834.8","946.04K","0.00%"
"01/13/2020","38,990.5","38,834.8","40,080.0","38,523.5","685.12K","-2.34%"
"01/10/2020","39,924.4","38,640.3","40,469.2","38,601.3","1.89M","3.32%"
"01/09/2020","38,640.3","37,161.6","38,834.8","37,044.8","1.98M","5.41%"
"01/08/2020","36,655.7","35,799.6","37,278.3","35,644.0","1.55M","0.86%"
"01/07/2020","36,344.4","35,644.0","36,344.4","35,177.0","662.67K","1.96%"
"01/06/2020","35,644.0","36,344.4","36,344.4","35,644.0","999.23K","-1.93%"
"01/03/2020","36,344.4","36,850.3","36,967.0","36,344.4","759.58K","-0.43%"
"01/02/2020","36,500.1","35,799.6","36,733.5","35,721.8","1.10M","1.63%"
